,Continent,ObservationDate,Province_State,Country,Confirmed,Deaths,Recovered,latitude,longitude,Total Confirmed,Total Deaths,Total Recovered,Active Cases,days_since_first,previous_Confirmed,previous_Activecases,previous_Death,previous_Recovered,Population,Area (sq. mi.),Pop. Density (per sq. mi.),Net migration,GDP ($ per capita),Deathrate
4921,Asia,2020-03-12,Chongqing,China,576.0,6.0,564.0,35.86166,104.195397,2949532.0,91781.0,1054952.0,4096265.0,0,0.0,0.0,0.0,0.0,1313973713.0,9596960.0,"136,9","-0,4",5000.0,"6,97"
4922,Asia,2020-03-12,Sichuan,China,539.0,3.0,498.0,35.86166,104.195397,2950071.0,91784.0,1055450.0,4097305.0,1,576.0,4096265.0,6.0,564.0,1313973713.0,9596960.0,"136,9","-0,4",5000.0,"6,97"
4923,Europe,2020-03-12,Unknown,Netherlands,503.0,5.0,0.0,52.132633,5.291266,2950574.0,91789.0,1055450.0,4097813.0,0,0.0,0.0,0.0,0.0,16491461.0,41526.0,"397,1","2,91",28600.0,"8,68"
4924,Asia,2020-03-12,Heilongjiang,China,482.0,13.0,441.0,35.86166,104.195397,2951056.0,91802.0,1055891.0,4098749.0,0,0.0,0.0,0.0,0.0,1313973713.0,9596960.0,"136,9","-0,4",5000.0,"6,97"
4925,Europe,2020-03-12,UK,United Kingdom,456.0,8.0,18.0,55.378051,-3.435973,2951512.0,91810.0,1055909.0,4099231.0,0,0.0,0.0,0.0,0.0,60609153.0,244820.0,"247,6","2,19",27700.0,"10,13"
4926,America,2020-03-12,Washington,United States,442.0,31.0,1.0,37.09024,-95.712891,2951954.0,91841.0,1055910.0,4099705.0,0,0.0,0.0,0.0,0.0,298444215.0,9631420.0,"31,0","3,41",37800.0,"8,26"
4927,Asia,2020-03-12,Beijing,China,435.0,8.0,334.0,35.86166,104.195397,2952389.0,91849.0,1056244.0,4100482.0,0,0.0,0.0,0.0,0.0,1313973713.0,9596960.0,"136,9","-0,4",5000.0,"6,97"
4928,Asia,2020-03-12,Shanghai,China,344.0,3.0,321.0,35.86166,104.195397,2952733.0,91852.0,1056565.0,4101150.0,1,435.0,4100482.0,8.0,334.0,1313973713.0,9596960.0,"136,9","-0,4",5000.0,"6,97"
4929,America,2020-03-12,New York,United States,328.0,0.0,0.0,37.09024,-95.712891,2953061.0,91852.0,1056565.0,4101478.0,0,0.0,0.0,0.0,0.0,298444215.0,9631420.0,"31,0","3,41",37800.0,"8,26"
4930,Asia,2020-03-12,Hebei,China,318.0,6.0,308.0,35.86166,104.195397,2953379.0,91858.0,1056873.0,4102110.0,0,0.0,0.0,0.0,0.0,1313973713.0,9596960.0,"136,9","-0,4",5000.0,"6,97"
4931,Europe,2020-03-12,Unknown,Belgium,314.0,3.0,1.0,50.503887,4.469936,2953693.0,91861.0,1056874.0,4102428.0,0,0.0,0.0,0.0,0.0,10379067.0,30528.0,"340,0","1,23",29100.0,"10,27"
4932,Europe,2020-03-12,Unknown,Austria,302.0,1.0,4.0,47.516231,14.550072,2953995.0,91862.0,1056878.0,4102735.0,0,0.0,0.0,0.0,0.0,8192880.0,83870.0,"97,7",2,30000.0,"9,76"
4933,Asia,2020-03-12,Fujian,China,296.0,1.0,295.0,35.86166,104.195397,2954291.0,91863.0,1057173.0,4103327.0,0,0.0,0.0,0.0,0.0,1313973713.0,9596960.0,"136,9","-0,4",5000.0,"6,97"
4934,Asia,2020-03-12,Unknown,Qatar,262.0,0.0,0.0,25.354826,51.183884,2954553.0,91863.0,1057173.0,4103589.0,0,0.0,0.0,0.0,0.0,885359.0,11437.0,"77,4","16,29",21500.0,"4,72"
4935,Asia,2020-03-12,Guangxi,China,252.0,2.0,241.0,35.86166,104.195397,2954805.0,91865.0,1057414.0,4104084.0,0,0.0,0.0,0.0,0.0,1313973713.0,9596960.0,"136,9","-0,4",5000.0,"6,97"
4936,Asia,2020-03-12,Shaanxi,China,245.0,2.0,232.0,35.86166,104.195397,2955050.0,91867.0,1057646.0,4104563.0,1,252.0,4104084.0,2.0,241.0,1313973713.0,9596960.0,"136,9","-0,4",5000.0,"6,97"
4937,America,2020-03-12,California,United States,221.0,4.0,6.0,37.09024,-95.712891,2955271.0,91871.0,1057652.0,4104794.0,0,0.0,0.0,0.0,0.0,298444215.0,9631420.0,"31,0","3,41",37800.0,"8,26"
4938,Asia,2020-03-12,Unknown,Bahrain,195.0,0.0,35.0,25.930414000000006,50.637772,2955466.0,91871.0,1057687.0,4105024.0,0,0.0,0.0,0.0,0.0,698585.0,665.0,"1050,5","1,05",16900.0,"4,14"
4939,Asia,2020-03-12,Unknown,Singapore,178.0,0.0,96.0,1.352083,103.819836,2955644.0,91871.0,1057783.0,4105298.0,0,0.0,0.0,0.0,0.0,4492150.0,693.0,"6482,2","11,53",23700.0,"4,28"
4940,Asia,2020-03-12,Yunnan,China,174.0,2.0,170.0,35.86166,104.195397,2955818.0,91873.0,1057953.0,4105644.0,0,0.0,0.0,0.0,0.0,1313973713.0,9596960.0,"136,9","-0,4",5000.0,"6,97"
4941,Asia,2020-03-12,Hainan,China,168.0,6.0,160.0,35.86166,104.195397,2955986.0,91879.0,1058113.0,4105978.0,1,174.0,4105644.0,2.0,170.0,1313973713.0,9596960.0,"136,9","-0,4",5000.0,"6,97"
4942,Asia,2020-03-12,Unknown,Malaysia,149.0,0.0,26.0,4.210483999999999,101.975766,2956135.0,91879.0,1058139.0,4106153.0,0,0.0,0.0,0.0,0.0,24385858.0,329750.0,"74,0",0,9000.0,"5,05"
4943,Asia,2020-03-12,Guizhou,China,146.0,2.0,137.0,35.86166,104.195397,2956281.0,91881.0,1058276.0,4106438.0,0,0.0,0.0,0.0,0.0,1313973713.0,9596960.0,"136,9","-0,4",5000.0,"6,97"
4944,Asia,2020-03-12,Tianjin,China,136.0,3.0,132.0,35.86166,104.195397,2956417.0,91884.0,1058408.0,4106709.0,1,146.0,4106438.0,2.0,137.0,1313973713.0,9596960.0,"136,9","-0,4",5000.0,"6,97"
4945,Asia,2020-03-12,Shanxi,China,133.0,0.0,132.0,35.86166,104.195397,2956550.0,91884.0,1058540.0,4106974.0,2,136.0,4106709.0,3.0,132.0,1313973713.0,9596960.0,"136,9","-0,4",5000.0,"6,97"
4946,Asia,2020-03-12,Unknown,Israel,131.0,0.0,4.0,31.046051,34.851612,2956681.0,91884.0,1058544.0,4107109.0,0,0.0,0.0,0.0,0.0,6352117.0,20770.0,"305,8","0,68",19800.0,"6,18"
4947,Asia,2020-03-12,Hong Kong,Hong Kong,129.0,3.0,67.0,22.396428,114.109497,2956810.0,91887.0,1058611.0,4107308.0,0,0.0,0.0,0.0,0.0,6940432.0,1092.0,"6355,7","5,24",28800.0,"6,29"
4948,Asia,2020-03-12,Gansu,China,127.0,2.0,88.0,35.86166,104.195397,2956937.0,91889.0,1058699.0,4107525.0,0,0.0,0.0,0.0,0.0,1313973713.0,9596960.0,"136,9","-0,4",5000.0,"6,97"
4949,Asia,2020-03-12,Liaoning,China,125.0,1.0,112.0,35.86166,104.195397,2957062.0,91890.0,1058811.0,4107763.0,1,127.0,4107525.0,2.0,88.0,1313973713.0,9596960.0,"136,9","-0,4",5000.0,"6,97"
4950,America,2020-03-12,Massachusetts,United States,108.0,0.0,1.0,37.09024,-95.712891,2957170.0,91890.0,1058812.0,4107872.0,0,0.0,0.0,0.0,0.0,298444215.0,9631420.0,"31,0","3,41",37800.0,"8,26"
4951,Europe,2020-03-12,Unknown,Iceland,103.0,0.0,1.0,64.96305100000001,-19.020835,2957273.0,91890.0,1058813.0,4107976.0,0,0.0,0.0,0.0,0.0,299388.0,103000.0,"2,9","2,38",30900.0,"6,72"
4952,Europe,2020-03-12,Unknown,Greece,99.0,1.0,0.0,39.074208,21.824312,2957372.0,91891.0,1058813.0,4108076.0,0,0.0,0.0,0.0,0.0,10688058.0,131940.0,"81,0","2,35",20000.0,"10,24"
4953,Europe,2020-03-12,Unknown,Czech Republic,94.0,0.0,0.0,49.817492,15.472962,2957466.0,91891.0,1058813.0,4108170.0,0,0.0,0.0,0.0,0.0,10235455.0,78866.0,"129,8","0,97",15700.0,"10,59"
4954,Asia,2020-03-12,Jilin,China,93.0,1.0,91.0,35.86166,104.195397,2957559.0,91892.0,1058904.0,4108355.0,0,0.0,0.0,0.0,0.0,1313973713.0,9596960.0,"136,9","-0,4",5000.0,"6,97"
4955,Europe,2020-03-12,Unknown,Slovenia,89.0,0.0,0.0,46.151241,14.995463,2957648.0,91892.0,1058904.0,4108444.0,0,0.0,0.0,0.0,0.0,2010347.0,20273.0,"99,2","1,12",19000.0,"10,31"
4956,Asia,2020-03-12,Unknown,United Arab Emirates,85.0,0.0,17.0,23.424076,53.847818,2957733.0,91892.0,1058921.0,4108546.0,0,0.0,0.0,0.0,0.0,2602713.0,82880.0,"31,4","1,03",23200.0,"4,4"
4957,Asia,2020-03-12,Unknown,Kuwait,80.0,0.0,5.0,29.31166,47.481766,2957813.0,91892.0,1058926.0,4108631.0,0,0.0,0.0,0.0,0.0,2418393.0,17820.0,"135,7","14,18",19000.0,"2,41"
4958,Asia,2020-03-12,Xinjiang,China,76.0,3.0,73.0,35.86166,104.195397,2957889.0,91895.0,1058999.0,4108783.0,0,0.0,0.0,0.0,0.0,1313973713.0,9596960.0,"136,9","-0,4",5000.0,"6,97"
4959,Asia,2020-03-12,Inner Mongolia,China,75.0,1.0,71.0,35.86166,104.195397,2957964.0,91896.0,1059070.0,4108930.0,1,76.0,4108783.0,3.0,73.0,1313973713.0,9596960.0,"136,9","-0,4",5000.0,"6,97"
4960,Asia,2020-03-12,Ningxia,China,75.0,0.0,72.0,35.86166,104.195397,2958039.0,91896.0,1059142.0,4109077.0,2,75.0,4108930.0,1.0,71.0,1313973713.0,9596960.0,"136,9","-0,4",5000.0,"6,97"
4961,Asia,2020-03-12,Unknown,India,73.0,1.0,4.0,20.593684,78.96288,2958112.0,91897.0,1059146.0,4109155.0,0,0.0,0.0,0.0,0.0,1095351995.0,3287590.0,"333,2","-0,07",2900.0,"8,18"
4962,Asia,2020-03-12,Unknown,Iraq,71.0,8.0,15.0,33.223191,43.679291,2958183.0,91905.0,1059161.0,4109249.0,0,0.0,0.0,0.0,0.0,26783383.0,437072.0,"61,3",0,1500.0,"5,37"
4963,Asia,2020-03-12,Unknown,Thailand,70.0,1.0,34.0,15.870032,100.992541,2958253.0,91906.0,1059195.0,4109354.0,0,0.0,0.0,0.0,0.0,64631595.0,514000.0,"125,7",0,7400.0,"7,04"
4964,Europe,2020-03-12,Unknown,San Marino,69.0,3.0,0.0,43.94236,12.457777,2958322.0,91909.0,1059195.0,4109426.0,0,0.0,0.0,0.0,0.0,29251.0,61.0,"479,5","10,98",34600.0,"8,17"
4965,Africa,2020-03-12,Unknown,Egypt,67.0,1.0,27.0,26.820553000000004,30.802498,2958389.0,91910.0,1059222.0,4109521.0,0,0.0,0.0,0.0,0.0,78887007.0,1001450.0,"78,8","-0,22",4000.0,"5,23"
4966,Oceania,2020-03-12,New South Wales,Australia,65.0,2.0,4.0,-25.274398,133.775136,2958454.0,91912.0,1059226.0,4109592.0,0,0.0,0.0,0.0,0.0,20264082.0,7686850.0,"2,6","3,98",29000.0,"7,51"
4967,Asia,2020-03-12,Unknown,Lebanon,61.0,3.0,1.0,33.854721000000005,35.862285,2958515.0,91915.0,1059227.0,4109657.0,0,0.0,0.0,0.0,0.0,3874050.0,10400.0,"372,5",0,4800.0,"6,21"
4968,Europe,2020-03-12,Unknown,Finland,59.0,0.0,1.0,61.92411,25.748151,2958574.0,91915.0,1059228.0,4109717.0,0,0.0,0.0,0.0,0.0,5231372.0,338145.0,"15,5","0,95",27400.0,"9,86"
4969,Europe,2020-03-12,Unknown,Portugal,59.0,0.0,0.0,39.399872,-8.224454,2958633.0,91915.0,1059228.0,4109776.0,0,0.0,0.0,0.0,0.0,10605870.0,92391.0,"114,8","3,57",18000.0,"10,5"
4970,America,2020-03-12,Unknown,Brazil,52.0,0.0,0.0,-14.235004,-51.92528,2958685.0,91915.0,1059228.0,4109828.0,0,0.0,0.0,0.0,0.0,188078227.0,8511965.0,"22,1","-0,03",7600.0,"6,17"
4971,Asia,2020-03-12,Unknown,Philippines,52.0,2.0,2.0,12.879721,121.774017,2958737.0,91917.0,1059230.0,4109884.0,0,0.0,0.0,0.0,0.0,89468677.0,300000.0,"298,2","-1,5",4600.0,"5,41"
4972,Europe,2020-03-12,Unknown,Poland,49.0,1.0,0.0,51.919438,19.145136,2958786.0,91918.0,1059230.0,4109934.0,0,0.0,0.0,0.0,0.0,38536869.0,312685.0,"123,3","-0,49",11100.0,"9,89"
4973,Europe,2020-03-12,Unknown,Romania,49.0,0.0,6.0,45.943161,24.96676,2958835.0,91918.0,1059236.0,4109989.0,0,0.0,0.0,0.0,0.0,22303552.0,237500.0,"93,9","-0,13",7000.0,"11,77"
4974,Asia,2020-03-12,Unknown,Taiwan,49.0,1.0,20.0,23.69781,120.960515,2958884.0,91919.0,1059256.0,4110059.0,0,0.0,0.0,0.0,0.0,23036087.0,35980.0,"640,3",0,23400.0,"6,48"
4975,America,2020-03-12,British Columbia,Canada,46.0,1.0,4.0,56.130366,-106.346771,2958930.0,91920.0,1059260.0,4110110.0,0,0.0,0.0,0.0,0.0,33098932.0,9984670.0,"3,3","5,96",29800.0,"7,8"
4976,America,2020-03-12,Diamond Princess cruise ship,United States,46.0,0.0,0.0,37.09024,-95.712891,2958976.0,91920.0,1059260.0,4110156.0,0,0.0,0.0,0.0,0.0,298444215.0,9631420.0,"31,0","3,41",37800.0,"8,26"
4977,Asia,2020-03-12,Unknown,Saudi Arabia,45.0,0.0,1.0,23.885942,45.079162,2959021.0,91920.0,1059261.0,4110202.0,0,0.0,0.0,0.0,0.0,27019731.0,1960582.0,"13,8","-2,71",11800.0,"2,58"
4978,America,2020-03-12,Colorado,United States,45.0,0.0,0.0,37.09024,-95.712891,2959066.0,91920.0,1059261.0,4110247.0,0,0.0,0.0,0.0,0.0,298444215.0,9631420.0,"31,0","3,41",37800.0,"8,26"
4979,Europe,2020-03-12,Unknown,Ireland,43.0,1.0,0.0,53.41291,-8.243889999999999,2959109.0,91921.0,1059261.0,4110291.0,0,0.0,0.0,0.0,0.0,4062235.0,70280.0,"57,8","4,99",29600.0,"7,82"
4980,America,2020-03-12,Ontario,Canada,42.0,0.0,4.0,56.130366,-106.346771,2959151.0,91921.0,1059265.0,4110337.0,0,0.0,0.0,0.0,0.0,33098932.0,9984670.0,"3,3","5,96",29800.0,"7,8"
4981,Asia,2020-03-12,Unknown,Vietnam,39.0,0.0,16.0,14.058324,108.277199,2959190.0,91921.0,1059281.0,4110392.0,0,0.0,0.0,0.0,0.0,84402966.0,329560.0,"256,1","-0,45",2500.0,"6,22"
4982,America,2020-03-12,Florida,United States,35.0,2.0,0.0,37.09024,-95.712891,2959225.0,91923.0,1059281.0,4110429.0,0,0.0,0.0,0.0,0.0,298444215.0,9631420.0,"31,0","3,41",37800.0,"8,26"
4983,Asia,2020-03-12,Unknown,Indonesia,34.0,1.0,2.0,-0.789275,113.921327,2959259.0,91924.0,1059283.0,4110466.0,0,0.0,0.0,0.0,0.0,245452739.0,1919440.0,"127,9",0,3200.0,"6,25"
4984,America,2020-03-12,Illinois,United States,32.0,0.0,2.0,37.09024,-95.712891,2959291.0,91924.0,1059285.0,4110500.0,0,0.0,0.0,0.0,0.0,298444215.0,9631420.0,"31,0","3,41",37800.0,"8,26"
4985,America,2020-03-12,Georgia,United States,31.0,1.0,0.0,37.09024,-95.712891,2959322.0,91925.0,1059285.0,4110532.0,1,32.0,4110500.0,0.0,2.0,298444215.0,9631420.0,"31,0","3,41",37800.0,"8,26"
4986,America,2020-03-12,New Jersey,United States,29.0,1.0,0.0,37.09024,-95.712891,2959351.0,91926.0,1059285.0,4110562.0,2,31.0,4110532.0,1.0,0.0,298444215.0,9631420.0,"31,0","3,41",37800.0,"8,26"
4987,Europe,2020-03-12,Unknown,Russia,28.0,0.0,3.0,61.52401,105.318756,2959379.0,91926.0,1059288.0,4110593.0,0,0.0,0.0,0.0,0.0,142893540.0,17075200.0,"8,4","1,02",8900.0,"14,65"
4988,America,2020-03-12,Texas,United States,27.0,0.0,0.0,37.09024,-95.712891,2959406.0,91926.0,1059288.0,4110620.0,0,0.0,0.0,0.0,0.0,298444215.0,9631420.0,"31,0","3,41",37800.0,"8,26"
4989,Africa,2020-03-12,Unknown,Algeria,24.0,1.0,8.0,28.033886,1.6596259999999998,2959430.0,91927.0,1059296.0,4110653.0,0,0.0,0.0,0.0,0.0,32930091.0,2381740.0,"13,8","-0,39",6000.0,"4,61"
4990,Asia,2020-03-12,Unknown,Georgia,24.0,0.0,0.0,42.315407,43.356892,2959454.0,91927.0,1059296.0,4110677.0,0,0.0,0.0,0.0,0.0,4661473.0,69700.0,"66,9","-4,7",2500.0,"9,23"
4991,America,2020-03-12,Oregon,United States,24.0,0.0,0.0,37.09024,-95.712891,2959478.0,91927.0,1059296.0,4110701.0,0,0.0,0.0,0.0,0.0,298444215.0,9631420.0,"31,0","3,41",37800.0,"8,26"
4992,Europe,2020-03-12,Unknown,Albania,23.0,1.0,0.0,41.153332,20.168331,2959501.0,91928.0,1059296.0,4110725.0,0,0.0,0.0,0.0,0.0,3581655.0,28748.0,"124,6","-4,93",4500.0,"5,22"
4993,America,2020-03-12,Unknown,Chile,23.0,0.0,0.0,-35.675147,-71.542969,2959524.0,91928.0,1059296.0,4110748.0,0,0.0,0.0,0.0,0.0,16134219.0,756950.0,"21,3",0,9900.0,"5,81"
4994,America,2020-03-12,Unknown,Costa Rica,22.0,0.0,0.0,9.748917,-83.753428,2959546.0,91928.0,1059296.0,4110770.0,0,0.0,0.0,0.0,0.0,4075261.0,51100.0,"79,8","0,51",9100.0,"4,36"
4995,America,2020-03-12,Pennsylvania,United States,22.0,0.0,0.0,37.09024,-95.712891,2959568.0,91928.0,1059296.0,4110792.0,0,0.0,0.0,0.0,0.0,298444215.0,9631420.0,"31,0","3,41",37800.0,"8,26"
4996,Oceania,2020-03-12,Victoria,Australia,21.0,0.0,7.0,-25.274398,133.775136,2959589.0,91928.0,1059303.0,4110820.0,0,0.0,0.0,0.0,0.0,20264082.0,7686850.0,"2,6","3,98",29000.0,"7,51"
4997,America,2020-03-12,Grand Princess,United States,21.0,0.0,0.0,37.09024,-95.712891,2959610.0,91928.0,1059303.0,4110841.0,0,0.0,0.0,0.0,0.0,298444215.0,9631420.0,"31,0","3,41",37800.0,"8,26"
4998,Oceania,2020-03-12,Queensland,Australia,20.0,0.0,8.0,-25.274398,133.775136,2959630.0,91928.0,1059311.0,4110869.0,0,0.0,0.0,0.0,0.0,20264082.0,7686850.0,"2,6","3,98",29000.0,"7,51"
4999,Asia,2020-03-12,Unknown,Pakistan,20.0,0.0,2.0,30.375321000000003,69.345116,2959650.0,91928.0,1059313.0,4110891.0,0,0.0,0.0,0.0,0.0,165803560.0,803940.0,"206,2","-2,77",2100.0,"8,23"
5000,America,2020-03-12,Unknown,Argentina,19.0,1.0,0.0,-38.416097,-63.616672,2959669.0,91929.0,1059313.0,4110911.0,0,0.0,0.0,0.0,0.0,39921833.0,2766890.0,"14,4","0,61",11200.0,"7,55"
5001,America,2020-03-12,Alberta,Canada,19.0,0.0,0.0,56.130366,-106.346771,2959688.0,91929.0,1059313.0,4110930.0,0,0.0,0.0,0.0,0.0,33098932.0,9984670.0,"3,3","5,96",29800.0,"7,8"
5002,Europe,2020-03-12,Unknown,Croatia,19.0,0.0,0.0,45.1,15.2,2959707.0,91929.0,1059313.0,4110949.0,0,0.0,0.0,0.0,0.0,4494749.0,56542.0,"79,5","1,58",10600.0,"11,48"
5003,Europe,2020-03-12,Unknown,Luxembourg,19.0,0.0,0.0,49.815273,6.129583,2959726.0,91929.0,1059313.0,4110968.0,0,0.0,0.0,0.0,0.0,474413.0,2586.0,"183,5","8,97",55100.0,"8,41"
5004,Europe,2020-03-12,Unknown,Serbia,19.0,0.0,0.0,44.016521,21.005859,2959745.0,91929.0,1059313.0,4110987.0,0,0.0,0.0,0.0,0.0,9396411.0,88361.0,"106,3","-1,33",2200.0,0
5005,America,2020-03-12,Louisiana,United States,19.0,0.0,0.0,37.09024,-95.712891,2959764.0,91929.0,1059313.0,4111006.0,0,0.0,0.0,0.0,0.0,298444215.0,9631420.0,"31,0","3,41",37800.0,"8,26"
5006,Asia,2020-03-12,Qinghai,China,18.0,0.0,18.0,35.86166,104.195397,2959782.0,91929.0,1059331.0,4111042.0,0,0.0,0.0,0.0,0.0,1313973713.0,9596960.0,"136,9","-0,4",5000.0,"6,97"
5007,Asia,2020-03-12,Unknown,Oman,18.0,0.0,9.0,21.512583,55.92325500000001,2959800.0,91929.0,1059340.0,4111069.0,0,0.0,0.0,0.0,0.0,3102229.0,212460.0,"14,6","0,28",13100.0,"3,81"
5008,America,2020-03-12,Tennessee,United States,18.0,0.0,0.0,37.09024,-95.712891,2959818.0,91929.0,1059340.0,4111087.0,0,0.0,0.0,0.0,0.0,298444215.0,9631420.0,"31,0","3,41",37800.0,"8,26"
5009,America,2020-03-12,Unknown,Ecuador,17.0,0.0,0.0,-1.831239,-78.183406,2959835.0,91929.0,1059340.0,4111104.0,0,0.0,0.0,0.0,0.0,13547510.0,283560.0,"47,8","-8,58",3300.0,"4,23"
5010,Africa,2020-03-12,Unknown,South Africa,17.0,0.0,0.0,-30.559482,22.937506,2959852.0,91929.0,1059340.0,4111121.0,0,0.0,0.0,0.0,0.0,44187637.0,1219912.0,"36,2","-0,29",10700.0,22
5011,America,2020-03-12,Virginia,United States,17.0,0.0,0.0,37.09024,-95.712891,2959869.0,91929.0,1059340.0,4111138.0,0,0.0,0.0,0.0,0.0,298444215.0,9631420.0,"31,0","3,41",37800.0,"8,26"
5012,Europe,2020-03-12,Unknown,Estonia,16.0,0.0,0.0,58.595272,25.013607,2959885.0,91929.0,1059340.0,4111154.0,0,0.0,0.0,0.0,0.0,1324333.0,45226.0,"29,3","-3,16",12300.0,"13,25"
5013,Europe,2020-03-12,Unknown,Slovakia,16.0,0.0,0.0,48.669026,19.699024,2959901.0,91929.0,1059340.0,4111170.0,0,0.0,0.0,0.0,0.0,5439448.0,48845.0,"111,4","0,3",13300.0,"9,45"
5014,America,2020-03-12,Iowa,United States,16.0,0.0,0.0,37.09024,-95.712891,2959917.0,91929.0,1059340.0,4111186.0,0,0.0,0.0,0.0,0.0,298444215.0,9631420.0,"31,0","3,41",37800.0,"8,26"
5015,America,2020-03-12,Unknown,Peru,15.0,0.0,0.0,-9.189967,-75.015152,2959932.0,91929.0,1059340.0,4111201.0,0,0.0,0.0,0.0,0.0,28302603.0,1285220.0,"22,0","-1,05",5100.0,"6,23"
5016,America,2020-03-12,North Carolina,United States,15.0,0.0,0.0,37.09024,-95.712891,2959947.0,91929.0,1059340.0,4111216.0,0,0.0,0.0,0.0,0.0,298444215.0,9631420.0,"31,0","3,41",37800.0,"8,26"
5017,America,2020-03-12,Nevada,United States,14.0,0.0,0.0,37.09024,-95.712891,2959961.0,91929.0,1059340.0,4111230.0,1,15.0,4111216.0,0.0,0.0,298444215.0,9631420.0,"31,0","3,41",37800.0,"8,26"
5018,Europe,2020-03-12,Unknown,Hungary,13.0,0.0,0.0,47.162494,19.503304,2959974.0,91929.0,1059340.0,4111243.0,0,0.0,0.0,0.0,0.0,9981334.0,93030.0,"107,3","0,86",13900.0,"13,11"
5019,America,2020-03-12,Indiana,United States,13.0,0.0,0.0,37.09024,-95.712891,2959987.0,91929.0,1059340.0,4111256.0,0,0.0,0.0,0.0,0.0,298444215.0,9631420.0,"31,0","3,41",37800.0,"8,26"
5020,Europe,2020-03-12,Unknown,Belarus,12.0,0.0,3.0,53.709807,27.953389,2959999.0,91929.0,1059343.0,4111271.0,0,0.0,0.0,0.0,0.0,10293011.0,207600.0,"49,6","2,54",6100.0,"14,02"
5021,America,2020-03-12,Unknown,Mexico,12.0,0.0,4.0,23.634501,-102.552784,2960011.0,91929.0,1059347.0,4111287.0,0,0.0,0.0,0.0,0.0,107449525.0,1972550.0,"54,5","-4,87",9000.0,"4,74"
5022,America,2020-03-12,Maryland,United States,12.0,0.0,0.0,37.09024,-95.712891,2960023.0,91929.0,1059347.0,4111299.0,0,0.0,0.0,0.0,0.0,298444215.0,9631420.0,"31,0","3,41",37800.0,"8,26"
5023,America,2020-03-12,South Carolina,United States,12.0,0.0,0.0,37.09024,-95.712891,2960035.0,91929.0,1059347.0,4111311.0,1,12.0,4111299.0,0.0,0.0,298444215.0,9631420.0,"31,0","3,41",37800.0,"8,26"
5024,Asia,2020-03-12,Unknown,Azerbaijan,11.0,0.0,3.0,40.143105,47.57692700000001,2960046.0,91929.0,1059350.0,4111325.0,0,0.0,0.0,0.0,0.0,7961619.0,86600.0,"91,9","-4,9",3400.0,"9,75"
5025,Europe,2020-03-12,Unknown,Bosnia and Herzegovina,11.0,0.0,0.0,43.915886,17.679076000000006,2960057.0,91929.0,1059350.0,4111336.0,0,0.0,0.0,0.0,0.0,4498976.0,51129.0,"88,0","0,31",6100.0,"8,27"
5026,Asia,2020-03-12,Unknown,Brunei Darussalam,11.0,0.0,0.0,4.535277,114.727669,2960068.0,91929.0,1059350.0,4111347.0,0,0.0,0.0,0.0,0.0,379444.0,5770.0,"65,8","3,59",18600.0,"3,45"
5027,America,2020-03-12,Unknown,Panama,11.0,1.0,0.0,8.537981,-80.782127,2960079.0,91930.0,1059350.0,4111359.0,0,0.0,0.0,0.0,0.0,3191319.0,78200.0,"40,8","-0,91",6300.0,"5,36"
5028,Asia,2020-03-12,Macau,Macao,10.0,0.0,10.0,22.198745,113.543873,2960089.0,91930.0,1059360.0,4111379.0,0,0.0,0.0,0.0,0.0,453125.0,28.0,"16183,0","4,86",19400.0,"4,47"
5029,Europe,2020-03-12,Unknown,Latvia,10.0,0.0,1.0,56.879635,24.603189,2960099.0,91930.0,1059361.0,4111390.0,0,0.0,0.0,0.0,0.0,2274735.0,64589.0,"35,2","-2,23",10200.0,"13,66"
5030,America,2020-03-12,District of Columbia,United States,10.0,0.0,0.0,37.09024,-95.712891,2960109.0,91930.0,1059361.0,4111400.0,0,0.0,0.0,0.0,0.0,298444215.0,9631420.0,"31,0","3,41",37800.0,"8,26"
5031,America,2020-03-12,Kentucky,United States,10.0,0.0,0.0,37.09024,-95.712891,2960119.0,91930.0,1059361.0,4111410.0,1,10.0,4111400.0,0.0,0.0,298444215.0,9631420.0,"31,0","3,41",37800.0,"8,26"
5032,America,2020-03-12,Nebraska,United States,10.0,0.0,0.0,37.09024,-95.712891,2960129.0,91930.0,1059361.0,4111420.0,2,10.0,4111410.0,0.0,0.0,298444215.0,9631420.0,"31,0","3,41",37800.0,"8,26"
5033,Oceania,2020-03-12,South Australia,Australia,9.0,0.0,2.0,-25.274398,133.775136,2960138.0,91930.0,1059363.0,4111431.0,0,0.0,0.0,0.0,0.0,20264082.0,7686850.0,"2,6","3,98",29000.0,"7,51"
5034,Oceania,2020-03-12,Western Australia,Australia,9.0,1.0,0.0,-25.274398,133.775136,2960147.0,91931.0,1059363.0,4111441.0,1,9.0,4111431.0,0.0,2.0,20264082.0,7686850.0,"2,6","3,98",29000.0,"7,51"
5035,America,2020-03-12,Quebec,Canada,9.0,0.0,0.0,56.130366,-106.346771,2960156.0,91931.0,1059363.0,4111450.0,0,0.0,0.0,0.0,0.0,33098932.0,9984670.0,"3,3","5,96",29800.0,"7,8"
5036,America,2020-03-12,Unknown,Colombia,9.0,0.0,0.0,4.570868,-74.297333,2960165.0,91931.0,1059363.0,4111459.0,0,0.0,0.0,0.0,0.0,43593035.0,1138910.0,"38,3","-0,31",6300.0,"5,58"
